merchant,month,choiceA,theta,dfee,lagA,Lprev,initA,dfee_bar
2119,6,0,-2.3500266886757,1.58346197237242,0,-1,0,0.373308808915364
2119,7,0,-2.3500266886757,1.33305855804674,0,-1,0,0.373308808915364
2119,8,0,-2.3500266886757,1.25974145783948,0,-1,0,0.373308808915364
2119,9,0,-2.3500266886757,0.648123692998253,0,-1,0,0.373308808915364
2119,10,0,-2.3500266886757,-0.0465513252827167,0,-1,0,0.373308808915364
2120,1,0,-0.686332105071637,0.682239113442484,,,0,0.373308808915364
2120,2,0,-0.686332105071637,-0.787840965873284,0,-1,0,0.373308808915364
2120,3,0,-0.686332105071637,-0.142233808902502,0,-1,0,0.373308808915364
2120,4,0,-0.686332105071637,-0.0418088074788011,0,-1,0,0.373308808915364
2120,5,0,-0.686332105071637,-0.755101798008443,0,-1,0,0.373308808915364
2120,6,0,-0.686332105071637,1.58346197237242,0,-1,0,0.373308808915364
2120,7,1,-0.686332105071637,1.33305855804674,0,-1,0,0.373308808915364
2120,8,1,-0.686332105071637,1.25974145783948,1,1,0,0.373308808915364
2120,9,0,-0.686332105071637,0.648123692998253,1,1,0,0.373308808915364
2120,10,0,-0.686332105071637,-0.0465513252827167,0,-1,0,0.373308808915364
2121,1,0,-0.820407633282859,0.682239113442484,,,0,0.373308808915364
2121,2,1,-0.820407633282859,-0.787840965873284,0,-1,0,0.373308808915364
2121,3,0,-0.820407633282859,-0.142233808902502,1,1,0,0.373308808915364
2121,4,0,-0.820407633282859,-0.0418088074788011,0,-1,0,0.373308808915364
2121,5,1,-0.820407633282859,-0.755101798008443,0,-1,0,0.373308808915364
2121,6,0,-0.820407633282859,1.58346197237242,1,1,0,0.373308808915364
2121,7,0,-0.820407633282859,1.33305855804674,0,-1,0,0.373308808915364
2121,8,0,-0.820407633282859,1.25974145783948,0,-1,0,0.373308808915364
2121,9,0,-0.820407633282859,0.648123692998253,0,-1,0,0.373308808915364
2121,10,0,-0.820407633282859,-0.0465513252827167,0,-1,0,0.373308808915364
2122,1,1,-0.347194377206212,0.682239113442484,,,1,0.373308808915364
2122,2,0,-0.347194377206212,-0.787840965873284,1,1,1,0.373308808915364
2122,3,1,-0.347194377206212,-0.142233808902502,0,-1,1,0.373308808915364
2122,4,1,-0.347194377206212,-0.0418088074788011,1,1,1,0.373308808915364
2122,5,1,-0.347194377206212,-0.755101798008443,1,1,1,0.373308808915364
2122,6,0,-0.347194377206212,1.58346197237242,1,1,1,0.373308808915364
2122,7,0,-0.347194377206212,1.33305855804674,0,-1,1,0.373308808915364
2122,8,1,-0.347194377206212,1.25974145783948,0,-1,1,0.373308808915364
2122,9,1,-0.347194377206212,0.648123692998253,1,1,1,0.373308808915364
2122,10,1,-0.347194377206212,-0.0465513252827167,1,1,1,0.373308808915364
2123,1,1,2.66736348371834,0.682239113442484,,,1,0.373308808915364
2123,2,1,2.66736348371834,-0.787840965873284,1,1,1,0.373308808915364
2123,3,1,2.66736348371834,-0.142233808902502,1,1,1,0.373308808915364
2123,4,1,2.66736348371834,-0.0418088074788011,1,1,1,0.373308808915364
2123,5,1,2.66736348371834,-0.755101798008443,1,1,1,0.373308808915364
2123,6,1,2.66736348371834,1.58346197237242,1,1,1,0.373308808915364
2123,7,1,2.66736348371834,1.33305855804674,1,1,1,0.373308808915364
2123,8,1,2.66736348371834,1.25974145783948,1,1,1,0.373308808915364
2123,9,1,2.66736348371834,0.648123692998253,1,1,1,0.373308808915364
2123,10,1,2.66736348371834,-0.0465513252827167,1,1,1,0.373308808915364
2124,1,0,-1.6007655124894,0.682239113442484,,,0,0.373308808915364
2124,2,0,-1.6007655124894,-0.787840965873284,0,-1,0,0.373308808915364
2124,3,0,-1.6007655124894,-0.142233808902502,0,-1,0,0.373308808915364
2124,4,0,-1.6007655124894,-0.0418088074788011,0,-1,0,0.373308808915364
2124,5,0,-1.6007655124894,-0.755101798008443,0,-1,0,0.373308808915364
2124,6,0,-1.6007655124894,1.58346197237242,0,-1,0,0.373308808915364
2124,7,0,-1.6007655124894,1.33305855804674,0,-1,0,0.373308808915364
2124,8,0,-1.6007655124894,1.25974145783948,0,-1,0,0.373308808915364
2124,9,0,-1.6007655124894,0.648123692998253,0,-1,0,0.373308808915364
2124,10,0,-1.6007655124894,-0.0465513252827167,0,-1,0,0.373308808915364
2125,1,0,-0.729762036649144,0.682239113442484,,,0,0.373308808915364
2125,2,0,-0.729762036649144,-0.787840965873284,0,-1,0,0.373308808915364
2125,3,0,-0.729762036649144,-0.142233808902502,0,-1,0,0.373308808915364
2125,4,0,-0.729762036649144,-0.0418088074788011,0,-1,0,0.373308808915364
2125,5,0,-0.729762036649144,-0.755101798008443,0,-1,0,0.373308808915364
2125,6,0,-0.729762036649144,1.58346197237242,0,-1,0,0.373308808915364
2125,7,1,-0.729762036649144,1.33305855804674,0,-1,0,0.373308808915364
2125,8,1,-0.729762036649144,1.25974145783948,1,1,0,0.373308808915364
2125,9,0,-0.729762036649144,0.648123692998253,1,1,0,0.373308808915364
2125,10,0,-0.729762036649144,-0.0465513252827167,0,-1,0,0.373308808915364
2126,1,1,-0.476220034133539,0.682239113442484,,,1,0.373308808915364
2126,2,1,-0.476220034133539,-0.787840965873284,1,1,1,0.373308808915364
2126,3,1,-0.476220034133539,-0.142233808902502,1,1,1,0.373308808915364
2126,4,1,-0.476220034133539,-0.0418088074788011,1,1,1,0.373308808915364
2126,5,1,-0.476220034133539,-0.755101798008443,1,1,1,0.373308808915364
2126,6,1,-0.476220034133539,1.58346197237242,1,1,1,0.373308808915364
2126,7,1,-0.476220034133539,1.33305855804674,1,1,1,0.373308808915364
2126,8,1,-0.476220034133539,1.25974145783948,1,1,1,0.373308808915364
2126,9,1,-0.476220034133539,0.648123692998253,1,1,1,0.373308808915364
2126,10,1,-0.476220034133539,-0.0465513252827167,1,1,1,0.373308808915364
2127,1,1,2.00887595910442,0.682239113442484,,,1,0.373308808915364
2127,2,1,2.00887595910442,-0.787840965873284,1,1,1,0.373308808915364
2127,3,1,2.00887595910442,-0.142233808902502,1,1,1,0.373308808915364
2127,4,1,2.00887595910442,-0.0418088074788011,1,1,1,0.373308808915364
2127,5,1,2.00887595910442,-0.755101798008443,1,1,1,0.373308808915364
2127,6,1,2.00887595910442,1.58346197237242,1,1,1,0.373308808915364
2127,7,1,2.00887595910442,1.33305855804674,1,1,1,0.373308808915364
2127,8,1,2.00887595910442,1.25974145783948,1,1,1,0.373308808915364
2127,9,1,2.00887595910442,0.648123692998253,1,1,1,0.373308808915364
2127,10,1,2.00887595910442,-0.0465513252827167,1,1,1,0.373308808915364
2128,1,0,0.0609144110820075,0.682239113442484,,,0,0.373308808915364
2128,2,0,0.0609144110820075,-0.787840965873284,0,-1,0,0.373308808915364
2128,3,1,0.0609144110820075,-0.142233808902502,0,-1,0,0.373308808915364
2128,4,1,0.0609144110820075,-0.0418088074788011,1,1,0,0.373308808915364
2128,5,1,0.0609144110820075,-0.755101798008443,1,1,0,0.373308808915364
2128,6,0,0.0609144110820075,1.58346197237242,1,1,0,0.373308808915364
2128,7,0,0.0609144110820075,1.33305855804674,0,-1,0,0.373308808915364
2128,8,0,0.0609144110820075,1.25974145783948,0,-1,0,0.373308808915364
2128,9,1,0.0609144110820075,0.648123692998253,0,-1,0,0.373308808915364
2128,10,1,0.0609144110820075,-0.0465513252827167,1,1,0,0.373308808915364
2129,1,0,-1.97130542615371,0.682239113442484,,,0,0.373308808915364
2129,2,0,-1.97130542615371,-0.787840965873284,0,-1,0,0.373308808915364
2129,3,0,-1.97130542615371,-0.142233808902502,0,-1,0,0.373308808915364
2129,4,0,-1.97130542615371,-0.0418088074788011,0,-1,0,0.373308808915364
2129,5,0,-1.97130542615371,-0.755101798008443,0,-1,0,0.373308808915364
2129,6,0,-1.97130542615371,1.58346197237242,0,-1,0,0.373308808915364
2129,7,0,-1.97130542615371,1.33305855804674,0,-1,0,0.373308808915364
2129,8,0,-1.97130542615371,1.25974145783948,0,-1,0,0.373308808915364
2129,9,0,-1.97130542615371,0.648123692998253,0,-1,0,0.373308808915364
2129,10,0,-1.97130542615371,-0.0465513252827167,0,-1,0,0.373308808915364
2130,1,0,-1.15765678346353,0.682239113442484,,,0,0.373308808915364
2130,2,0,-1.15765678346353,-0.787840965873284,0,-1,0,0.373308808915364
2130,3,0,-1.15765678346353,-0.142233808902502,0,-1,0,0.373308808915364
2130,4,0,-1.15765678346353,-0.0418088074788011,0,-1,0,0.373308808915364
2130,5,0,-1.15765678346353,-0.755101798008443,0,-1,0,0.373308808915364
2130,6,0,-1.15765678346353,1.58346197237242,0,-1,0,0.373308808915364
2130,7,0,-1.15765678346353,1.33305855804674,0,-1,0,0.373308808915364
2130,8,0,-1.15765678346353,1.25974145783948,0,-1,0,0.373308808915364
2130,9,0,-1.15765678346353,0.648123692998253,0,-1,0,0.373308808915364
2130,10,0,-1.15765678346353,-0.0465513252827167,0,-1,0,0.373308808915364
2131,1,0,-0.869545540436545,0.682239113442484,,,0,0.373308808915364
2131,2,0,-0.869545540436545,-0.787840965873284,0,-1,0,0.373308808915364
2131,3,0,-0.869545540436545,-0.142233808902502,0,-1,0,0.373308808915364
2131,4,0,-0.869545540436545,-0.0418088074788011,0,-1,0,0.373308808915364
2131,5,0,-0.869545540436545,-0.755101798008443,0,-1,0,0.373308808915364
2131,6,0,-0.869545540436545,1.58346197237242,0,-1,0,0.373308808915364
2131,7,1,-0.869545540436545,1.33305855804674,0,-1,0,0.373308808915364
2131,8,1,-0.869545540436545,1.25974145783948,1,1,0,0.373308808915364
2131,9,0,-0.869545540436545,0.648123692998253,1,1,0,0.373308808915364
2131,10,0,-0.869545540436545,-0.0465513252827167,0,-1,0,0.373308808915364
2132,1,0,1.4301904707269,0.682239113442484,,,0,0.373308808915364
2132,2,1,1.4301904707269,-0.787840965873284,0,-1,0,0.373308808915364
2132,3,1,1.4301904707269,-0.142233808902502,1,1,0,0.373308808915364
2132,4,1,1.4301904707269,-0.0418088074788011,1,1,0,0.373308808915364
2132,5,1,1.4301904707269,-0.755101798008443,1,1,0,0.373308808915364
2132,6,0,1.4301904707269,1.58346197237242,1,1,0,0.373308808915364
2132,7,0,1.4301904707269,1.33305855804674,0,-1,0,0.373308808915364
2132,8,0,1.4301904707269,1.25974145783948,0,-1,0,0.373308808915364
2132,9,0,1.4301904707269,0.648123692998253,0,-1,0,0.373308808915364
2132,10,0,1.4301904707269,-0.0465513252827167,0,-1,0,0.373308808915364
2133,1,0,-1.06233029189191,0.682239113442484,,,0,0.373308808915364
2133,2,0,-1.06233029189191,-0.787840965873284,0,-1,0,0.373308808915364
2133,3,0,-1.06233029189191,-0.142233808902502,0,-1,0,0.373308808915364
2133,4,0,-1.06233029189191,-0.0418088074788011,0,-1,0,0.373308808915364
2133,5,0,-1.06233029189191,-0.755101798008443,0,-1,0,0.373308808915364
2133,6,0,-1.06233029189191,1.58346197237242,0,-1,0,0.373308808915364
2133,7,0,-1.06233029189191,1.33305855804674,0,-1,0,0.373308808915364
2133,8,1,-1.06233029189191,1.25974145783948,0,-1,0,0.373308808915364
2133,9,0,-1.06233029189191,0.648123692998253,1,1,0,0.373308808915364
2133,10,0,-1.06233029189191,-0.0465513252827167,0,-1,0,0.373308808915364
2134,1,0,-3.14654010692531,0.682239113442484,,,0,0.373308808915364
2134,2,0,-3.14654010692531,-0.787840965873284,0,-1,0,0.373308808915364
2134,3,0,-3.14654010692531,-0.142233808902502,0,-1,0,0.373308808915364
2134,4,0,-3.14654010692531,-0.0418088074788011,0,-1,0,0.373308808915364
2134,5,0,-3.14654010692531,-0.755101798008443,0,-1,0,0.373308808915364
2134,6,0,-3.14654010692531,1.58346197237242,0,-1,0,0.373308808915364
2134,7,0,-3.14654010692531,1.33305855804674,0,-1,0,0.373308808915364
2134,8,0,-3.14654010692531,1.25974145783948,0,-1,0,0.373308808915364
2134,9,0,-3.14654010692531,0.648123692998253,0,-1,0,0.373308808915364
2134,10,0,-3.14654010692531,-0.0465513252827167,0,-1,0,0.373308808915364
2135,1,1,2.18773404954435,0.682239113442484,,,1,0.373308808915364
2135,2,1,2.18773404954435,-0.787840965873284,1,1,1,0.373308808915364
2135,3,1,2.18773404954435,-0.142233808902502,1,1,1,0.373308808915364
2135,4,1,2.18773404954435,-0.0418088074788011,1,1,1,0.373308808915364
2135,5,1,2.18773404954435,-0.755101798008443,1,1,1,0.373308808915364
2135,6,1,2.18773404954435,1.58346197237242,1,1,1,0.373308808915364
2135,7,1,2.18773404954435,1.33305855804674,1,1,1,0.373308808915364
2135,8,1,2.18773404954435,1.25974145783948,1,1,1,0.373308808915364
2135,9,1,2.18773404954435,0.648123692998253,1,1,1,0.373308808915364
2135,10,1,2.18773404954435,-0.0465513252827167,1,1,1,0.373308808915364
2136,1,0,-3.18476410971213,0.682239113442484,,,0,0.373308808915364
2136,2,0,-3.18476410971213,-0.787840965873284,0,-1,0,0.373308808915364
2136,3,0,-3.18476410971213,-0.142233808902502,0,-1,0,0.373308808915364
2136,4,0,-3.18476410971213,-0.0418088074788011,0,-1,0,0.373308808915364
2136,5,0,-3.18476410971213,-0.755101798008443,0,-1,0,0.373308808915364
2136,6,0,-3.18476410971213,1.58346197237242,0,-1,0,0.373308808915364
2136,7,0,-3.18476410971213,1.33305855804674,0,-1,0,0.373308808915364
2136,8,0,-3.18476410971213,1.25974145783948,0,-1,0,0.373308808915364
2136,9,0,-3.18476410971213,0.648123692998253,0,-1,0,0.373308808915364
2136,10,0,-3.18476410971213,-0.0465513252827167,0,-1,0,0.373308808915364
2137,1,0,0.751989422211301,0.682239113442484,,,0,0.373308808915364
2137,2,0,0.751989422211301,-0.787840965873284,0,-1,0,0.373308808915364
2137,3,0,0.751989422211301,-0.142233808902502,0,-1,0,0.373308808915364
2137,4,0,0.751989422211301,-0.0418088074788011,0,-1,0,0.373308808915364
2137,5,1,0.751989422211301,-0.755101798008443,0,-1,0,0.373308808915364
2137,6,1,0.751989422211301,1.58346197237242,1,1,0,0.373308808915364
2137,7,0,0.751989422211301,1.33305855804674,1,1,0,0.373308808915364
2137,8,1,0.751989422211301,1.25974145783948,0,-1,0,0.373308808915364
2137,9,1,0.751989422211301,0.648123692998253,1,1,0,0.373308808915364
2137,10,1,0.751989422211301,-0.0465513252827167,1,1,0,0.373308808915364
2138,1,1,1.79868074149956,0.682239113442484,,,1,0.373308808915364
2138,2,1,1.79868074149956,-0.787840965873284,1,1,1,0.373308808915364
2138,3,1,1.79868074149956,-0.142233808902502,1,1,1,0.373308808915364
2138,4,1,1.79868074149956,-0.0418088074788011,1,1,1,0.373308808915364
2138,5,1,1.79868074149956,-0.755101798008443,1,1,1,0.373308808915364
2138,6,1,1.79868074149956,1.58346197237242,1,1,1,0.373308808915364
2138,7,0,1.79868074149956,1.33305855804674,1,1,1,0.373308808915364
2138,8,0,1.79868074149956,1.25974145783948,0,-1,1,0.373308808915364
2138,9,0,1.79868074149956,0.648123692998253,0,-1,1,0.373308808915364
2138,10,1,1.79868074149956,-0.0465513252827167,0,-1,1,0.373308808915364
2139,1,1,2.0592049430663,0.682239113442484,,,1,0.373308808915364
2139,2,1,2.0592049430663,-0.787840965873284,1,1,1,0.373308808915364
2139,3,1,2.0592049430663,-0.142233808902502,1,1,1,0.373308808915364
2139,4,1,2.0592049430663,-0.0418088074788011,1,1,1,0.373308808915364
2139,5,1,2.0592049430663,-0.755101798008443,1,1,1,0.373308808915364
2139,6,1,2.0592049430663,1.58346197237242,1,1,1,0.373308808915364
2139,7,1,2.0592049430663,1.33305855804674,1,1,1,0.373308808915364
2139,8,1,2.0592049430663,1.25974145783948,1,1,1,0.373308808915364
2139,9,1,2.0592049430663,0.648123692998253,1,1,1,0.373308808915364
2139,10,1,2.0592049430663,-0.0465513252827167,1,1,1,0.373308808915364
2140,1,0,0.418451007968796,0.682239113442484,,,0,0.373308808915364
2140,2,0,0.418451007968796,-0.787840965873284,0,-1,0,0.373308808915364
2140,3,1,0.418451007968796,-0.142233808902502,0,-1,0,0.373308808915364
2140,4,1,0.418451007968796,-0.0418088074788011,1,1,0,0.373308808915364
2140,5,0,0.418451007968796,-0.755101798008443,1,1,0,0.373308808915364
2140,6,0,0.418451007968796,1.58346197237242,0,-1,0,0.373308808915364
2140,7,0,0.418451007968796,1.33305855804674,0,-1,0,0.373308808915364
2140,8,0,0.418451007968796,1.25974145783948,0,-1,0,0.373308808915364
2140,9,0,0.418451007968796,0.648123692998253,0,-1,0,0.373308808915364
2140,10,1,0.418451007968796,-0.0465513252827167,0,-1,0,0.373308808915364
2141,1,0,1.10223090824047,0.682239113442484,,,0,0.373308808915364
2141,2,1,1.10223090824047,-0.787840965873284,0,-1,0,0.373308808915364
2141,3,1,1.10223090824047,-0.142233808902502,1,1,0,0.373308808915364
2141,4,0,1.10223090824047,-0.0418088074788011,1,1,0,0.373308808915364
2141,5,0,1.10223090824047,-0.755101798008443,0,-1,0,0.373308808915364
2141,6,1,1.10223090824047,1.58346197237242,0,-1,0,0.373308808915364
2141,7,1,1.10223090824047,1.33305855804674,1,1,0,0.373308808915364
2141,8,1,1.10223090824047,1.25974145783948,1,1,0,0.373308808915364
2141,9,0,1.10223090824047,0.648123692998253,1,1,0,0.373308808915364
2141,10,0,1.10223090824047,-0.0465513252827167,0,-1,0,0.373308808915364
2142,1,1,1.15141426292704,0.682239113442484,,,1,0.373308808915364
2142,2,1,1.15141426292704,-0.787840965873284,1,1,1,0.373308808915364
2142,3,1,1.15141426292704,-0.142233808902502,1,1,1,0.373308808915364
2142,4,0,1.15141426292704,-0.0418088074788011,1,1,1,0.373308808915364
2142,5,1,1.15141426292704,-0.755101798008443,0,-1,1,0.373308808915364
2142,6,1,1.15141426292704,1.58346197237242,1,1,1,0.373308808915364
2142,7,0,1.15141426292704,1.33305855804674,1,1,1,0.373308808915364
2142,8,1,1.15141426292704,1.25974145783948,0,-1,1,0.373308808915364
2142,9,1,1.15141426292704,0.648123692998253,1,1,1,0.373308808915364
2142,10,1,1.15141426292704,-0.0465513252827167,1,1,1,0.373308808915364
2143,1,1,0.317223254978082,0.682239113442484,,,1,0.373308808915364
2143,2,1,0.317223254978082,-0.787840965873284,1,1,1,0.373308808915364
2143,3,1,0.317223254978082,-0.142233808902502,1,1,1,0.373308808915364
2143,4,0,0.317223254978082,-0.0418088074788011,1,1,1,0.373308808915364
2143,5,0,0.317223254978082,-0.755101798008443,0,-1,1,0.373308808915364
2143,6,0,0.317223254978082,1.58346197237242,0,-1,1,0.373308808915364
2143,7,1,0.317223254978082,1.33305855804674,0,-1,1,0.373308808915364
2143,8,0,0.317223254978082,1.25974145783948,1,1,1,0.373308808915364
2143,9,0,0.317223254978082,0.648123692998253,0,-1,1,0.373308808915364
2143,10,1,0.317223254978082,-0.0465513252827167,0,-1,1,0.373308808915364
2144,1,1,2.55447162011107,0.682239113442484,,,1,0.373308808915364
2144,2,1,2.55447162011107,-0.787840965873284,1,1,1,0.373308808915364
2144,3,1,2.55447162011107,-0.142233808902502,1,1,1,0.373308808915364
2144,4,1,2.55447162011107,-0.0418088074788011,1,1,1,0.373308808915364
2144,5,1,2.55447162011107,-0.755101798008443,1,1,1,0.373308808915364
2144,6,0,2.55447162011107,1.58346197237242,1,1,1,0.373308808915364
2144,7,0,2.55447162011107,1.33305855804674,0,-1,1,0.373308808915364
2144,8,1,2.55447162011107,1.25974145783948,0,-1,1,0.373308808915364
2144,9,1,2.55447162011107,0.648123692998253,1,1,1,0.373308808915364
2144,10,1,2.55447162011107,-0.0465513252827167,1,1,1,0.373308808915364
2145,1,1,-0.42991303321124,0.682239113442484,,,1,0.373308808915364
2145,2,0,-0.42991303321124,-0.787840965873284,1,1,1,0.373308808915364
2145,3,0,-0.42991303321124,-0.142233808902502,0,-1,1,0.373308808915364
2145,4,0,-0.42991303321124,-0.0418088074788011,0,-1,1,0.373308808915364
2145,5,0,-0.42991303321124,-0.755101798008443,0,-1,1,0.373308808915364
2145,6,0,-0.42991303321124,1.58346197237242,0,-1,1,0.373308808915364
2145,7,0,-0.42991303321124,1.33305855804674,0,-1,1,0.373308808915364
2145,8,0,-0.42991303321124,1.25974145783948,0,-1,1,0.373308808915364
2145,9,0,-0.42991303321124,0.648123692998253,0,-1,1,0.373308808915364
2145,10,0,-0.42991303321124,-0.0465513252827167,0,-1,1,0.373308808915364
2146,1,1,-0.870940398761476,0.682239113442484,,,1,0.373308808915364
2146,2,0,-0.870940398761476,-0.787840965873284,1,1,1,0.373308808915364
2146,3,0,-0.870940398761476,-0.142233808902502,0,-1,1,0.373308808915364
2146,4,0,-0.870940398761476,-0.0418088074788011,0,-1,1,0.373308808915364
2146,5,0,-0.870940398761476,-0.755101798008443,0,-1,1,0.373308808915364
2146,6,0,-0.870940398761476,1.58346197237242,0,-1,1,0.373308808915364
2146,7,0,-0.870940398761476,1.33305855804674,0,-1,1,0.373308808915364
2146,8,0,-0.870940398761476,1.25974145783948,0,-1,1,0.373308808915364
2146,9,0,-0.870940398761476,0.648123692998253,0,-1,1,0.373308808915364
2146,10,0,-0.870940398761476,-0.0465513252827167,0,-1,1,0.373308808915364
2147,1,1,0.656353010454759,0.682239113442484,,,1,0.373308808915364
2147,2,1,0.656353010454759,-0.787840965873284,1,1,1,0.373308808915364
2147,3,1,0.656353010454759,-0.142233808902502,1,1,1,0.373308808915364
2147,4,1,0.656353010454759,-0.0418088074788011,1,1,1,0.373308808915364
2147,5,1,0.656353010454759,-0.755101798008443,1,1,1,0.373308808915364
2147,6,1,0.656353010454759,1.58346197237242,1,1,1,0.373308808915364
2147,7,1,0.656353010454759,1.33305855804674,1,1,1,0.373308808915364
2147,8,1,0.656353010454759,1.25974145783948,1,1,1,0.373308808915364
2147,9,1,0.656353010454759,0.648123692998253,1,1,1,0.373308808915364
